OrderDate,Region,Category,Channel,Product,Units,UnitPrice,Discount,Revenue,Profit,CustomerSatisfaction
2024-09-11,Central,Beauty,Retail,P-017,10,460.87,0.35,2995.66,543.06,4.55
2024-09-11,South,Books,Retail,P-017,4,255.99,0.03,993.24,208.77,3.49
2024-09-12,South,Sports,Online,P-020,7,276.17,0.28,1391.9,115.9,3.64
2024-09-12,North,Sports,Online,P-014,6,764.07,0.17,3805.07,1243.12,3.16
2024-09-12,North,Books,Retail,P-031,5,645.55,0.09,2937.25,251.08,3.28
2024-09-12,North,Electronics,Online,P-026,4,651.14,0.2,2083.65,392.82,3.57
2024-09-12,South,Apparel,Wholesale,P-040,7,581.1,0.11,3620.25,1213.09,3.06
2024-09-13,Central,Sports,Online,P-009,3,762.7,0.13,1990.65,274.32,3.8
2024-09-13,Central,Beauty,Wholesale,P-035,7,525.22,0.2,2941.23,273.31,3.77
2024-09-13,North,Beauty,Online,P-040,5,484.7,0.23,1866.1,534.8,4.6
2024-09-13,Central,Books,Online,P-027,9,191.49,0.31,1189.15,340.2,4.54
2024-09-14,Central,Home,Retail,P-007,10,523.63,0.09,4765.03,1435.87,4.58
2024-09-14,North,Beauty,Retail,P-013,7,498.23,0.34,2301.82,919.97,2.65
2024-09-14,North,Home,Retail,P-003,6,321.71,0.31,1331.88,128.18,3.71
2024-09-15,South,Home,Online,P-018,6,260.53,0.11,1391.23,74.93,3.25
2024-09-15,East,Books,Online,P-005,7,326.57,0.07,2125.97,738.44,2.93
2024-09-15,North,Books,Retail,P-018,9,172.81,0.1,1399.76,508.35,4.8
2024-09-15,West,Beauty,Retail,P-040,10,434.51,0.07,4040.94,1513.73,4.74
2024-09-16,East,Home,Online,P-034,6,645.72,0.29,2750.77,470.25,4.57
2024-09-16,West,Home,Online,P-001,11,62.39,0.15,583.35,204.74,2.83
2024-09-16,North,Electronics,Retail,P-038,10,278.45,0.28,2004.84,482.46,3.98
2024-09-17,West,Sports,Online,P-012,11,397.05,0.15,3712.42,1215.57,3.57
2024-09-17,South,Electronics,Retail,P-037,9,165.94,0.0,1493.46,335.75,3.05
2024-09-18,North,Apparel,Online,P-033,8,17.98,0.21,113.63,20.25,4.21
2024-09-18,West,Electronics,Retail,P-025,2,730.75,0.18,1198.43,437.7,3.56
2024-09-18,West,Electronics,Online,P-034,9,221.0,0.3,1392.3,437.12,2.95
2024-09-18,North,Home,Retail,P-025,3,403.95,0.26,896.77,266.26,3.68
2024-09-19,South,Home,Retail,P-011,6,704.49,0.24,3212.47,213.88,3.94
2024-09-20,South,Sports,Online,P-030,4,374.57,0.3,1048.8,58.99,4.61
2024-09-20,East,Apparel,Online,P-030,8,386.83,0.34,2042.46,813.96,2.95
2024-09-21,Central,Apparel,Online,P-013,11,634.43,0.26,5164.26,1406.25,3.62
2024-09-22,Central,Apparel,Wholesale,P-035,1,499.78,0.28,359.84,75.31,4.07
2024-09-22,East,Home,Online,P-018,9,100.42,0.06,849.55,83.54,4.91
2024-09-23,East,Electronics,Retail,P-034,1,594.42,0.08,546.87,215.65,4.31
2024-09-24,North,Books,Online,P-007,7,485.13,0.25,2546.93,631.02,4.4
2024-09-24,South,Books,Online,P-021,7,587.26,0.31,2836.47,358.31,4.88
2024-09-25,South,Books,Online,P-002,3,535.19,0.33,1075.73,410.29,4.57
2024-09-25,East,Sports,Retail,P-022,6,703.2,0.01,4177.01,511.04,4.62
2024-09-26,East,Sports,Online,P-025,3,276.45,0.34,547.37,87.11,4.3
2024-09-29,South,Sports,Online,P-009,6,603.43,0.1,3258.52,396.36,3.06
2024-09-30,South,Beauty,Online,P-019,1,464.73,0.28,334.61,95.41,3.11
2024-09-30,West,Sports,Wholesale,P-012,11,124.22,0.11,1216.11,333.04,3.44
2024-09-30,South,Home,Wholesale,P-020,4,609.6,0.23,1877.57,533.87,4.47
2024-09-30,East,Electronics,Retail,P-005,7,377.7,0.2,2115.12,337.93,2.61
2024-10-02,South,Sports,Online,P-013,2,310.72,0.17,515.8,58.47,3.37
2024-10-03,East,Beauty,Online,P-023,3,235.78,0.11,629.53,115.55,2.64
2024-10-03,Central,Books,Online,P-010,8,305.7,0.1,2201.04,611.86,4.56
2024-10-04,South,Sports,Online,P-005,3,245.59,0.19,596.78,78.96,4.04
2024-10-05,North,Sports,Online,P-016,6,343.4,0.1,1854.36,97.82,3.24
2024-10-05,North,Electronics,Retail,P-017,10,588.0,0.27,4292.4,1543.54,4.68
2024-10-07,North,Books,Online,P-030,2,260.56,0.29,370.0,83.43,4.62
2024-10-08,South,Apparel,Online,P-012,6,234.6,0.19,1140.16,285.93,4.28
2024-10-09,West,Sports,Online,P-027,5,427.57,0.21,1688.9,106.11,4.52
2024-10-09,Central,Electronics,Online,P-038,2,744.89,0.26,1102.44,279.08,3.83
2024-10-09,South,Sports,Retail,P-030,7,443.21,0.01,3071.45,933.94,4.73
2024-10-10,Central,Electronics,Wholesale,P-035,10,795.33,0.12,6998.9,1482.73,3.92
2024-10-11,North,Books,Wholesale,P-037,9,356.16,0.33,2147.64,598.39,4.65
2024-10-12,South,Sports,Online,P-038,4,515.13,0.01,2039.91,421.12,4.4
2024-10-12,South,Books,Online,P-004,11,754.78,0.08,7638.37,2116.19,3.66
2024-10-12,West,Books,Retail,P-005,10,37.22,0.27,271.71,27.2,2.98
2024-10-13,North,Home,Online,P-018,4,781.23,0.25,2343.69,313.83,3.24
2024-10-13,North,Beauty,Retail,P-035,10,85.9,0.02,841.82,162.5,3.67
2024-10-14,South,Sports,Retail,P-006,9,775.44,0.34,4606.11,423.69,4.13
2024-10-14,Central,Sports,Retail,P-002,5,111.95,0.17,464.59,106.61,2.76
2024-10-15,West,Beauty,Online,P-004,1,386.93,0.07,359.84,87.15,2.54
2024-10-16,West,Apparel,Online,P-038,2,690.38,0.2,1104.61,247.06,3.27
2024-10-16,Central,Apparel,Online,P-028,7,59.54,0.01,412.61,138.62,3.6
2024-10-16,North,Sports,Wholesale,P-033,3,137.85,0.17,343.25,85.64,4.31
2024-10-17,South,Sports,Wholesale,P-024,8,150.09,0.3,840.5,111.4,3.09
2024-10-17,East,Beauty,Online,P-026,1,272.2,0.13,236.81,66.5,3.38
2024-10-17,North,Books,Online,P-009,8,778.25,0.22,4856.28,621.03,2.91
2024-10-19,East,Books,Online,P-008,3,303.49,0.32,619.12,198.55,4.04
2024-10-20,South,Books,Online,P-022,2,256.0,0.33,343.04,102.68,2.82
2024-10-20,North,Electronics,Online,P-039,10,354.72,0.15,3015.12,321.91,3.66
2024-10-20,West,Books,Online,P-037,4,137.6,0.34,363.26,117.94,3.11
2024-10-20,West,Home,Online,P-008,4,557.45,0.02,2185.2,183.82,3.06
2024-10-21,South,Electronics,Online,P-020,8,91.13,0.04,699.88,254.62,3.31
2024-10-21,Central,Sports,Retail,P-001,1,327.84,0.15,278.66,69.37,3.56
2024-10-23,Central,Sports,Online,P-035,2,394.51,0.01,781.13,137.11,4.69
2024-10-23,East,Sports,Online,P-040,9,234.41,0.04,2025.3,548.02,2.76
2024-10-24,South,Books,Retail,P-005,7,458.87,0.26,2376.95,906.91,4.02
2024-10-24,Central,Books,Wholesale,P-030,6,639.96,0.22,2995.01,1083.05,4.46
2024-10-25,Central,Books,Retail,P-027,7,581.03,0.24,3091.08,354.25,3.99
2024-10-25,North,Home,Online,P-020,8,467.06,0.04,3587.02,606.38,4.14
2024-10-25,West,Apparel,Retail,P-036,1,187.15,0.01,185.28,21.8,3.37
2024-10-25,North,Electronics,Wholesale,P-025,11,403.68,0.18,3641.19,1408.53,3.48
2024-10-26,North,Home,Online,P-017,10,717.68,0.26,5310.83,2059.49,2.66
2024-10-29,North,Beauty,Online,P-033,4,443.36,0.11,1578.36,513.33,4.5
2024-10-30,West,Electronics,Online,P-029,2,656.42,0.09,1194.68,120.8,4.25
2024-10-30,Central,Sports,Online,P-008,10,464.57,0.21,3670.1,1137.3,2.53
2024-10-30,Central,Sports,Retail,P-007,4,415.21,0.34,1096.15,367.81,3.05
2024-10-30,Central,Beauty,Retail,P-037,9,96.82,0.09,792.96,227.87,3.73
2024-10-31,North,Apparel,Online,P-013,11,293.18,0.18,2644.48,615.47,3.7
2024-10-31,Central,Sports,Online,P-038,7,27.23,0.31,131.52,13.33,3.57
2024-11-01,Central,Home,Online,P-008,9,161.9,0.07,1355.1,505.9,2.8
2024-11-01,East,Electronics,Retail,P-036,9,461.8,0.1,3740.58,1413.2,4.78
2024-11-01,South,Home,Online,P-012,5,309.88,0.16,1301.5,398.22,3.04
2024-11-02,West,Books,Online,P-010,9,482.13,0.18,3558.12,401.64,
2024-11-02,West,Sports,Retail,P-028,6,505.15,0.08,2788.43,141.1,3.66
2024-11-02,East,Books,Online,P-006,9,649.15,0.2,4673.88,1076.87,3.34
2024-11-03,East,Apparel,Online,P-018,2,76.05,0.21,120.16,17.04,3.36
2024-11-03,East,Beauty,Online,P-031,9,369.02,0.1,2989.06,313.84,2.62
2024-11-03,East,Apparel,Retail,P-024,2,684.73,0.32,931.23,370.32,2.62
2024-11-04,North,Home,Retail,P-027,9,511.74,0.32,3131.85,1096.0,3.07
2024-11-05,North,Apparel,Online,P-034,9,249.13,0.14,1928.27,439.91,3.08
2024-11-06,South,Electronics,Retail,P-012,4,663.07,0.04,2546.19,988.54,3.35
2024-11-06,South,Apparel,Retail,P-015,6,360.42,0.0,2162.52,217.78,2.77
2024-11-06,Central,Apparel,Online,P-018,8,566.5,0.1,4078.8,1417.65,4.67
2024-11-06,Central,Home,Retail,P-011,7,213.27,0.29,1059.95,369.86,3.88
2024-11-06,East,Electronics,Retail,P-014,2,234.87,0.21,371.09,51.1,5.0
2024-11-06,West,Apparel,Online,P-032,2,578.55,0.31,798.4,150.69,3.16
2024-11-07,West,Beauty,Retail,P-021,7,703.92,0.06,4631.79,1018.65,4.61
2024-11-07,Central,Sports,Online,P-037,7,305.53,0.08,1967.61,771.17,4.66
2024-11-08,West,Sports,Online,P-031,10,725.55,0.32,4933.74,1111.13,4.29
2024-11-08,Central,Books,Online,P-021,6,258.22,0.08,1425.37,447.62,3.5
2024-11-08,East,Sports,Online,P-017,5,354.77,0.21,1401.34,369.06,4.3
2024-11-08,South,Beauty,Retail,P-019,8,279.58,0.23,1722.21,119.34,4.87
2024-11-10,East,Sports,Online,P-017,4,614.72,0.02,2409.7,391.68,3.77
2024-11-10,North,Beauty,Online,P-021,1,309.43,0.27,225.88,89.42,3.38
2024-11-10,North,Home,Online,P-024,8,714.98,0.04,5491.05,1688.7,4.19
2024-11-11,North,Home,Retail,P-022,5,26.62,0.24,101.16,26.43,2.99
2024-11-12,North,Sports,Wholesale,P-037,10,694.33,0.01,6873.87,887.06,2.8
2024-11-12,Central,Books,Retail,P-010,4,216.19,0.2,691.81,130.64,2.55
2024-11-13,West,Apparel,Retail,P-014,5,574.02,0.02,2812.7,1114.58,3.13
2024-11-13,South,Sports,Online,P-011,11,522.79,0.18,4715.57,1394.28,4.84
2024-11-14,West,Electronics,Retail,P-012,1,584.37,0.1,525.93,179.72,4.65
2024-11-14,South,Books,Retail,P-009,9,728.88,0.29,4657.54,265.78,3.07
2024-11-14,East,Beauty,Retail,P-019,2,698.87,0.01,1383.76,272.06,4.04
2024-11-14,South,Home,Online,P-007,7,371.3,0.14,2235.23,429.41,2.73
2024-11-14,West,Home,Online,P-024,2,545.53,0.33,731.01,111.25,4.11
2024-11-15,South,Apparel,Wholesale,P-035,10,39.0,0.35,253.5,50.56,3.77
2024-11-15,North,Apparel,Online,P-018,6,517.38,0.02,3042.19,1054.86,3.63
2024-11-15,East,Home,Retail,P-019,11,452.98,0.34,3288.63,282.2,2.76
2024-11-16,North,Books,Online,P-019,6,396.1,0.34,1568.56,504.81,4.74
2024-11-17,South,Books,Wholesale,P-022,7,276.61,0.09,1762.01,618.85,3.98
2024-11-17,North,Beauty,Online,P-013,11,568.33,0.27,4563.69,693.6,3.35
2024-11-17,East,Apparel,Online,P-037,9,161.6,0.09,1323.5,282.37,3.26
2024-11-21,Central,Apparel,Retail,P-020,11,143.54,0.19,1278.94,498.9,3.56
2024-11-21,North,Electronics,Online,P-006,11,656.34,0.32,4909.42,345.2,4.37
2024-11-22,North,Home,Wholesale,P-030,5,530.27,0.12,2333.19,517.81,4.51
2024-11-22,Central,Home,Retail,P-037,11,575.1,0.04,6073.06,1646.47,3.2
2024-11-23,South,Apparel,Online,P-027,2,85.76,0.23,132.07,7.32,3.8
2024-11-23,North,Beauty,Online,P-023,10,314.97,0.11,2803.23,429.98,3.77
2024-11-23,East,Books,Online,P-038,8,728.8,0.29,4139.58,1274.31,4.34
2024-11-23,East,Beauty,Retail,P-039,5,562.46,0.15,2390.46,220.27,4.5
2024-11-24,South,Electronics,Online,P-036,10,93.44,0.14,803.58,88.42,4.39
2024-11-25,Central,Home,Retail,P-032,2,520.48,0.2,832.77,59.49,2.82
2024-11-25,North,Apparel,Online,P-028,8,314.29,0.13,2187.46,191.79,3.97
2024-11-26,East,Home,Retail,P-015,4,731.2,0.2,14923.839644961641,3888.0331358629674,4.19
2024-11-26,West,Books,Online,P-028,5,300.33,0.34,991.09,146.29,3.77
2024-11-26,East,Beauty,Online,P-011,4,573.91,0.11,2043.12,325.3,3.91
2024-11-27,West,Beauty,Retail,P-028,4,727.16,0.06,2734.12,809.82,4.03
2024-11-28,Central,Apparel,Online,P-005,9,733.91,0.33,4425.48,873.37,3.1
2024-11-28,West,Books,Retail,P-025,3,380.23,0.14,980.99,229.85,2.85
2024-11-30,North,Beauty,Online,P-017,9,661.34,0.01,5892.54,892.53,4.42
2024-11-30,East,Sports,Retail,P-009,2,637.98,0.19,1033.53,99.53,3.22
2024-11-30,West,Books,Online,P-018,8,349.2,0.25,2095.2,407.36,3.02
2024-11-30,East,Beauty,Retail,P-014,1,30.4,0.33,20.37,5.45,4.84
2024-12-01,South,Sports,Retail,P-009,9,44.87,0.09,367.49,80.97,3.8
2024-12-01,East,Books,Wholesale,P-026,6,128.11,0.0,768.66,85.75,
2024-12-01,East,Beauty,Online,P-005,11,301.85,0.25,2490.26,197.56,2.99
2024-12-01,South,Electronics,Online,P-022,5,125.26,0.11,557.41,179.23,4.63
2024-12-01,North,Books,Online,P-018,7,479.09,0.18,2749.98,1059.44,3.81
2024-12-02,West,Sports,Online,P-017,7,423.79,0.25,2224.9,627.54,3.25
2024-12-02,East,Apparel,Retail,P-031,1,243.3,0.23,187.34,71.14,2.79
2024-12-02,East,Home,Online,P-040,10,734.15,0.29,5212.46,625.87,2.66
2024-12-02,West,Electronics,Online,P-012,10,23.29,0.14,200.29,77.08,4.9
2024-12-03,East,Beauty,Online,P-023,1,692.45,0.19,560.88,101.35,2.76
2024-12-03,North,Books,Online,P-010,7,467.62,0.1,2946.01,798.08,3.88
2024-12-03,South,Electronics,Wholesale,P-016,3,791.92,0.2,1900.61,426.99,3.66
2024-12-03,South,Beauty,Retail,P-019,7,72.58,0.31,350.56,86.91,4.8
2024-12-04,West,Electronics,Online,P-016,6,347.66,0.09,1898.22,374.44,4.55
2024-12-04,South,Beauty,Online,P-023,7,565.83,0.06,3723.16,493.05,3.4
2024-12-04,East,Sports,Online,P-034,1,502.45,0.12,442.16,77.59,4.76
2024-12-04,West,Electronics,Online,P-034,7,570.29,0.28,2874.26,506.26,2.92
2024-12-04,North,Beauty,Online,P-014,2,731.93,0.14,1258.92,282.4,3.2
2024-12-06,East,Electronics,Retail,P-014,4,685.7,0.28,1974.82,261.59,2.6
2024-12-06,West,Apparel,Online,P-019,3,95.79,0.21,227.02,89.33,2.86
2024-12-07,North,Electronics,Retail,P-025,11,620.43,0.24,5186.79,291.38,3.53
2024-12-07,South,Books,Online,P-022,10,181.77,0.06,1708.64,177.01,4.6
2024-12-07,East,Apparel,Retail,P-013,4,327.12,0.15,1112.21,362.26,4.74
2024-12-08,North,Apparel,Retail,P-031,8,93.01,0.32,505.97,153.58,3.68
2024-12-08,East,Books,Online,P-027,8,239.03,0.16,1606.28,314.42,4.55
2024-12-08,North,Electronics,Online,P-017,4,226.15,0.09,823.19,238.83,3.23
2024-12-08,West,Electronics,Retail,P-018,5,365.32,0.31,1260.35,240.2,3.41
2024-12-09,South,Sports,Wholesale,P-031,10,316.72,0.11,2818.81,205.59,3.54
2024-12-09,Central,Beauty,Retail,P-008,5,165.45,0.13,719.71,120.3,2.53
2024-12-10,North,Sports,Wholesale,P-018,7,424.46,0.23,2287.84,485.87,4.8
2024-12-10,Central,Books,Online,P-013,4,298.15,0.23,918.3,189.37,4.24
2024-12-11,North,Sports,Online,P-028,8,581.59,0.15,3954.81,1331.31,2.81
2024-12-11,South,Sports,Online,P-017,5,400.97,0.06,1884.56,465.63,3.63
2024-12-12,Central,Home,Retail,P-017,8,482.08,0.35,2506.82,537.54,3.48
2024-12-13,North,Books,Retail,P-016,10,565.56,0.19,4581.04,1326.0,3.49
2024-12-14,East,Electronics,Retail,P-023,2,484.75,0.19,785.3,295.06,2.52
2024-12-14,Central,Beauty,Online,P-016,5,315.97,0.1,1421.87,269.0,4.89
2024-12-16,North,Sports,Online,P-024,2,175.9,0.25,263.85,96.09,4.72
2024-12-16,North,Electronics,Online,P-030,3,291.48,0.25,655.83,189.29,4.49
2024-12-16,North,Beauty,Online,P-035,10,594.5,0.1,5350.5,740.74,3.86
2024-12-16,East,Beauty,Online,P-008,11,644.65,0.35,4609.25,1258.6,4.48
2024-12-16,Central,Apparel,Online,P-008,7,796.52,0.32,3791.44,526.74,2.85
2024-12-17,Central,Sports,Retail,P-034,2,708.29,0.13,1232.42,356.0,2.8
2024-12-18,South,Beauty,Online,P-021,6,159.55,0.01,947.73,191.82,3.71
2024-12-19,West,Apparel,Online,P-033,10,14.46,0.07,134.48,26.55,3.4
2024-12-19,Central,Electronics,Online,P-038,9,262.24,0.13,2053.34,155.86,2.87
2024-12-19,West,Electronics,Online,P-027,2,180.71,0.26,267.45,67.32,4.29
2024-12-19,West,Apparel,Online,P-015,10,587.62,0.24,4465.91,1047.18,4.64
2024-12-19,West,Electronics,Online,P-019,2,136.34,0.33,182.7,18.48,3.88
2024-12-20,West,Electronics,Online,P-018,2,789.89,0.14,1358.61,441.47,3.83
2024-12-21,East,Home,Wholesale,P-034,8,470.56,0.05,3576.26,1110.54,4.69
2024-12-23,South,Beauty,Retail,P-016,2,224.54,0.15,381.72,129.91,4.18
2024-12-23,Central,Beauty,Online,P-010,10,672.73,0.13,5852.75,754.5,2.87
2024-12-23,South,Home,Online,P-025,10,368.1,0.22,2871.18,295.09,2.75
2024-12-24,North,Beauty,Retail,P-035,1,764.22,0.18,626.66,118.98,4.42
2024-12-25,West,Sports,Online,P-006,9,404.91,0.28,2623.82,416.42,3.1
2024-12-25,West,Electronics,Retail,P-034,10,493.54,0.24,3750.9,252.98,3.75
2024-12-27,South,Sports,Online,P-019,1,166.27,0.26,123.04,14.24,2.82
2024-12-27,West,Books,Retail,P-013,7,312.43,0.05,2077.66,229.7,3.09
2024-12-27,North,Beauty,Wholesale,P-009,6,631.25,0.34,2499.75,642.24,4.72
2024-12-27,Central,Sports,Retail,P-040,5,312.34,0.2,1249.36,474.75,3.91
2024-12-28,North,Sports,Online,P-001,3,366.34,0.23,846.25,174.98,3.23
2024-12-28,Central,Home,Retail,P-029,4,632.58,0.34,1670.01,532.26,3.79
2024-12-28,West,Sports,Wholesale,P-028,7,554.58,0.15,3299.75,540.76,3.67
2024-12-29,North,Home,Online,P-020,1,137.26,0.13,119.42,33.76,4.46
2024-12-29,East,Sports,Online,P-035,7,432.3,0.21,2390.62,866.54,2.8
2024-12-29,South,Electronics,Wholesale,P-034,9,434.09,0.21,3086.38,1059.55,4.58
2024-12-30,South,Beauty,Online,P-030,9,722.37,0.03,6306.29,2370.83,4.02
2024-12-30,East,Apparel,Retail,P-009,9,775.58,0.15,5933.19,2132.91,2.89
